299 58 1675
437 41 1391
428 42 1409
416 43 1440
378 45 1521
398 37 1482
394 37 1494
317 40 1637
509 24 1216
361 30 1546
299 33 1675
472 19 1299
436 20 1389
385 14 1488
367 15 1537
192 18 1847
157 18 1877
479 0 1281
403 0 1445
323 -8 1625
333 -15 1594
211 -17 1773
375 -22 1506
340 -23 1589
364 -30 1525
447 -33 1339
297 -49 1660
431 -48 1375
320 -56 1608
426 -55 1380
296 -66 1653
385 -65 1459
362 -75 1515
335 -78 1569
308 -81 1631
398 -78 1430
357 -83 1525
351 -84 1535
331 -87 1585
325 -87 1597
435 -80 1345
341 -93 1558
301 -98 1636
289 -99 1664
276 -101 1687
398 -92 1426
385 -94 1458
312 -104 1610
473 -87 1248
436 -92 1327
373 -103 1472
400 -105 1409
364 -111 1492
295 -123 1648
288 -124 1658
403 -111 1395
349 -122 1527
318 -127 1598
293 -139 1637
275 -142 1679
299 -146 1626
415 -136 1366
403 -139 1395
375 -144 1449
367 -147 1475
298 -162 1623
286 -164 1646
392 -147 1408
283 -187 1630
198 -209 1822
373 -172 1441
359 -176 1474
349 -179 1491
301 -191 1592
291 -195 1627
172 -220 1836
388 -177 1418
348 -186 1488
265 -208 1667
259 -210 1683
183 -231 1849
414 -174 1341
390 -182 1400
367 -188 1446
323 -201 1549
322 -216 1544
281 -226 1616
342 -216 1495
293 -239 1596
229 -256 1709
386 -214 1386
381 -215 1392
291 -245 1585
111 -301 1882
334 -253 1492
434 -230 1280
361 -255 1421
392 -250 1356
431 -241 1273
288 -297 1565
391 -263 1353
250 -317 1626
261 -335 1596
254 -336 1600
327 -314 1463
306 -322 1501
341 -314 1429
381 -308 1343
272 -359 1563
133 -533 1940
159 -541 1899
299 -423 1434
196 -557 1799
450 -364 1157
122 -611 1909
412 -401 1217
189 -669 1739
443 409 1435
436 401 1435
433 412 1473
348 445 1592
395 404 1527
376 393 1542
376 385 1543
372 389 1558
336 402 1610
287 417 1702
365 374 1560
331 382 1627
326 376 1638
287 391 1702
289 368 1714
275 372 1732
307 334 1671
275 346 1731
319 321 1648
276 330 1741
239 339 1785
378 287 1551
339 300 1625
307 309 1670
267 321 1739
333 261 1635
247 276 1781
334 246 1641
275 242 1731
260 244 1749
253 193 1761
337 105 1616
291 109 1677
157 18 1877
-12 -298 2129
-390 -895 2983
155 -639 1854
499 296 1318
491 299 1331
532 270 1256
475 208 1342
485 200 1333
495 143 1308
527 130 1244
476 139 1328
531 111 1238
477 119 1330
519 99 1240
521 92 1230
474 99 1322
509 86 1230
479 92 1318
474 85 1321
480 65 1302
518 42 1221
470 13 1309
480 6 1267
498 0 1233
497 -6 1231
472 -12 1231
483 -30 1226
478 -50 1262
469 -69 1271
458 -70 1277
474 -75 1252
455 -89 1285
479 -112 1248
459 -126 1263
480 -128 1219
484 -133 1215
499 -137 1193
484 -137 1199
456 -150 1255
498 -147 1176
484 -149 1199
493 -192 1164
482 -194 1178
487 -203 1164
469 -211 1205
465 -212 1213
445 -220 1258
482 -212 1179
450 -223 1238
487 -221 1164
466 -230 1213
484 -228 1142
443 -253 1236
441 -255 1248
438 -260 1239
448 -271 1232
486 -263 1147
468 -272 1160
447 -291 1212
457 -291 1191
446 -296 1210
482 -284 1138
455 -296 1186
456 -303 1188
467 -306 1158
453 -313 1182
436 -322 1216
430 -328 1215
480 -315 1146
476 -320 1123
448 -337 1184
437 -349 1184
447 -349 1165
470 -397 1135
457 -396 1132
353 434 1579
331 447 1625
452 383 1419
376 408 1542
361 418 1578
356 421 1590
510 341 1312
513 322 1288
486 318 1354
466 305 1356
473 285 1358
515 255 1276
538 232 1254
392 280 1514
422 267 1487
532 219 1256
374 253 1534
527 199 1244
489 198 1325
485 200 1333
464 205 1371
438 205 1419
475 181 1343
379 209 1554
476 168 1347
360 196 1574
455 166 1385
406 178 1484
452 160 1395
409 168 1468
368 180 1573
495 143 1308
456 152 1386
396 165 1502
329 177 1617
411 154 1473
405 155 1481
343 168 1603
492 130 1300
476 125 1326
453 130 1378
444 132 1394
440 133 1403
318 156 1642
438 120 1419
433 121 1424
318 139 1642
442 111 1388
439 112 1401
338 129 1619
331 130 1627
325 130 1635
453 101 1357
439 104 1398
405 111 1481
380 114 1527
502 88 1259
453 96 1377
439 98 1400
368 108 1543
368 100 1539
431 85 1420
412 87 1451
358 93 1566
481 70 1288
454 74 1359
363 85 1553
520 61 1228
454 68 1360
429 70 1411
449 61 1366
425 63 1421
408 65 1463
399 66 1486
346 63 1583
435 48 1386
502 37 1243
454 40 1341
447 40 1360
432 41 1398
425 42 1421
403 44 1473
378 45 1521
352 47 1575
328 48 1611
415 35 1438
451 27 1351
444 27 1372
372 30 1528
478 19 1279
462 19 1324
430 20 1391
404 21 1448
381 22 1502
504 12 1219
500 12 1239
485 12 1265
483 12 1274
466 13 1318
421 14 1409
396 14 1472
380 14 1499
339 15 1585
457 0 1330
444 0 1352
417 0 1418
412 0 1427
390 0 1478
432 -6 1376
428 -6 1387
424 -6 1396
467 -12 1284
419 -14 1404
448 -20 1342
343 -23 1570
499 -24 1236
415 -28 1414
447 -33 1339
388 -36 1470
378 -37 1491
368 -37 1511
434 -40 1362
391 -43 1455
348 -46 1556
326 -47 1598
446 -46 1338
420 -48 1384
386 -51 1463
382 -51 1477
369 -52 1513
320 -56 1608
466 -51 1282
441 -53 1342
372 -59 1496
357 -61 1527
348 -62 1553
314 -64 1618
433 -61 1359
376 -66 1481
437 -67 1349
413 -70 1407
409 -70 1418
398 -71 1429
389 -79 1446
351 -84 1535
429 -80 1346
407 -84 1410
419 -89 1380
414 -90 1386
405 -91 1401
402 -92 1417
394 -93 1440
323 -103 1587
482 -85 1223
473 -87 1248
469 -89 1271
436 -92 1327
373 -103 1472
428 -100 1343
422 -102 1368
400 -105 1409
395 -106 1416
364 -111 1492
317 -119 1595
477 -99 1243
426 -108 1359
400 -112 1410
382 -115 1447
318 -127 1598
488 -101 1194
428 -120 1343
343 -145 1534
320 -149 1573
482 -120 1209
450 -129 1290
426 -133 1337
415 -136 1366
398 -140 1403
336 -153 1536
325 -155 1557
313 -157 1575
430 -139 1329
364 -153 1465
360 -155 1477
445 -142 1294
437 -144 1310
387 -155 1413
345 -165 1506
324 -170 1552
448 -147 1285
390 -168 1400
359 -176 1474
349 -179 1491
460 -155 1247
338 -188 1509
311 -195 1565
461 -162 1251
407 -176 1361
390 -182 1400
353 -192 1478
344 -195 1502
402 -191 1370
362 -203 1454
444 -184 1274
430 -189 1309
314 -223 1541
391 -206 1377
368 -213 1424
364 -215 1435
348 -218 1458
346 -221 1479
331 -226 1511
365 -222 1438
368 -227 1423
325 -243 1521
419 -216 1314
376 -231 1400
390 -233 1373
312 -260 1531
394 -238 1363
370 -245 1404
321 -262 1502
409 -238 1326
401 -241 1342
355 -257 1428
379 -256 1385
340 -269 1455
420 -246 1297
413 -249 1315
408 -250 1320
374 -264 1390
355 -271 1427
383 -267 1374
359 -276 1415
344 -281 1441
415 -260 1302
404 -265 1329
388 -268 1344
381 -273 1366
363 -280 1402
297 -306 1533
348 -292 1426
338 -296 1447
407 -276 1318
359 -296 1413
344 -302 1439
300 -317 1511
346 -305 1420
312 -321 1495
299 -331 1506
386 -300 1337
346 -319 1418
397 -300 1308
368 -315 1371
359 -319 1387
355 -322 1400
341 -328 1428
336 -331 1439
363 -323 1376
406 -316 1293
379 -327 1336
302 -363 1482
345 -354 1389
359 -353 1360
359 -360 1362
348 -370 1371
412 -351 1254
375 -370 1323
323 -396 1414
345 -387 1358
429 -346 1196
385 -374 1289
377 -379 1307
378 -386 1288
424 -378 1200
384 -405 1266
455 -371 1141
465 -371 1125
385 -418 1248
403 -416 1225
424 -408 1182
458 -420 1121
444 -445 1142
436 401 1435
361 418 1578
336 402 1610
332 407 1630
352 385 1575
465 329 1371
436 344 1434
427 334 1452
455 309 1406
424 317 1442
473 285 1358
406 311 1482
299 343 1675
312 322 1651
406 281 1482
391 287 1510
301 319 1683
391 272 1511
396 262 1501
398 256 1508
456 229 1388
391 249 1509
357 257 1559
386 243 1520
379 217 1555
384 208 1546
245 229 1768
360 196 1574
345 197 1577
406 178 1484
401 171 1491
343 168 1603
337 161 1615
324 163 1630
380 137 1527
318 139 1642
303 123 1652
368 100 1539
358 78 1563
339 55 1584
210 8 1771
203 0 1783
287 -16 1652
220 -17 1775
196 -17 1798
188 -27 1815
181 -36 1829
188 -45 1815
139 -94 1890
155 -120 1855
138 -121 1874
138 -130 1867
120 -179 1888
121 -189 1897
223 -181 1729
210 -220 1766
111 -340 1893
112 -383 1915
194 -569 1780
198 -671 1743
-217 -974 2530
400 417 1516
352 426 1609
354 411 1582
288 444 1708
356 406 1592
390 376 1538
287 417 1702
344 386 1611
320 396 1653
402 358 1524
397 360 1534
351 377 1605
276 408 1739
487 305 1357
519 282 1286
454 313 1424
321 364 1655
529 274 1278
488 274 1341
350 320 1601
240 359 1797
226 328 1823
307 292 1672
247 312 1783
447 242 1424
301 286 1683
275 268 1733
234 281 1817
316 242 1675
226 264 1824
472 185 1374
404 195 1502
225 218 1819
471 121 1351
461 124 1383
225 163 1815
226 154 1823
362 110 1582
344 112 1609
476 79 1325
468 80 1341
321 99 1657
457 74 1350
436 77 1411
427 78 1429
473 66 1336
380 76 1529
385 60 1516
326 65 1638
301 67 1682
469 39 1326
437 41 1391
408 36 1462
353 31 1578
416 21 1416
470 13 1309
363 15 1553
215 17 1735
436 6 1366
351 7 1567
412 0 1427
387 0 1495
323 -8 1625
335 -24 1606
476 -25 1273
415 -28 1414
349 -31 1561
305 -33 1660
378 -37 1491
389 -44 1473
359 -46 1534
391 -65 1454
413 -70 1407
227 -88 1760
226 -96 1758
435 -80 1345
470 -88 1259
433 -93 1339
312 -120 1609
412 -117 1379
320 -149 1573
347 -151 1515
336 -153 1536
332 -155 1553
321 -157 1574
298 -162 1623
273 -174 1666
419 -149 1356
414 -149 1363
335 -168 1531
205 -207 1804
427 -160 1338
328 -184 1536
296 -193 1609
322 -193 1544
444 -184 1274
346 -221 1479
303 -258 1564
255 -281 1657
398 -244 1356
384 -248 1378
410 -245 1328
245 -305 1650
408 -250 1320
410 -281 1308
288 -358 1525
334 -357 1429
312 -386 1458
194 -495 1869
386 434 1523
371 442 1553
358 447 1599
421 408 1483
301 463 1685
546 337 1272
503 345 1328
422 386 1488
388 397 1530
354 411 1582
420 377 1481
361 394 1579
395 374 1528
312 405 1655
355 380 1587
511 301 1281
512 305 1300
402 358 1524
331 382 1627
326 376 1638
282 395 1720
294 380 1693
338 356 1620
485 279 1333
420 305 1453
462 288 1405
363 325 1585
514 254 1305
283 336 1727
301 319 1683
233 343 1808
339 300 1625
335 304 1643
302 312 1690
429 255 1459
289 299 1711
233 316 1811
370 269 1585
295 288 1699
288 273 1708
202 296 1854
294 262 1694
287 263 1702
262 272 1759
241 279 1802
420 222 1480
269 262 1747
423 212 1466
322 241 1662
423 197 1465
418 191 1473
242 234 1806
194 242 1867
463 173 1388
301 210 1686
201 231 1849
420 174 1456
232 216 1805
349 183 1595
323 191 1664
506 141 1285
489 144 1309
404 165 1504
261 192 1753
385 162 1549
151 201 1919
458 137 1374
384 154 1542
416 139 1466
402 142 1495
451 118 1393
438 120 1419
240 152 1791
201 156 1845
177 160 1893
492 103 1299
276 139 1739
460 101 1359
405 111 1481
395 112 1497
262 132 1762
449 97 1386
284 100 1683
465 53 1335
390 60 1506
369 61 1545
326 65 1638
389 37 1502
380 38 1529
352 39 1572
313 41 1656
415 21 1436
368 23 1540
352 23 1572
227 25 1694
462 13 1325
417 14 1420
414 7 1433
340 7 1589
241 8 1733
417 0 1418
395 -7 1470
280 -8 1708
184 -9 1866
39 -10 2073
390 -22 1477
297 -24 1660
385 -29 1489
379 -29 1495
338 -31 1583
375 -37 1509
258 -43 1737
369 -52 1513
359 -53 1536
203 -62 1784
18 -73 2088
396 -57 1447
338 -63 1580
314 -64 1618
284 -67 1685
325 -79 1597
227 -88 1760
115 -107 1958
8 -115 2093
325 -95 1597
283 -100 1678
427 -88 1361
318 -112 1600
226 -122 1754
437 -99 1330
277 -126 1691
204 -152 1796
155 -157 1854
375 -130 1450
255 -154 1715
8 -189 2105
399 -133 1407
377 -138 1457
359 -142 1503
145 -175 1843
111 -180 1897
394 -141 1415
386 -143 1435
304 -161 1611
261 -170 1700
370 -153 1460
321 -165 1576
364 -175 1463
345 -188 1508
318 -195 1563
295 -200 1606
271 -207 1657
-23 -288 2136
120 -264 1888
83 -276 1905
-45 -313 2164
-103 -347 2245
314 -246 1542
280 -257 1610
291 -261 1586
-79 -387 2214
337 -272 1475
335 -285 1465
270 -319 1598
345 -296 1447
273 -322 1574
359 -296 1413
254 -359 1599
112 -437 1900
137 -497 1989
199 -513 1832
185 -524 1872
134 -583 1944
197 -569 1808
179 -599 1817
386 434 1523
379 435 1555
287 446 1654
405 399 1508
388 397 1530
361 402 1579
345 412 1615
296 400 1702
343 369 1607
344 353 1608
321 364 1655
333 351 1633
327 345 1645
282 353 1722
315 333 1667
314 315 1661
240 314 1796
328 272 1649
225 300 1819
323 249 1665
240 269 1796
358 232 1602
297 239 1707
248 241 1787
225 245 1819
316 217 1672
232 234 1805
328 181 1649
193 204 1858
151 172 1918
217 136 1824
193 139 1860
290 100 1672
48 -40 2040
38 -71 2051
-2 -105 2110
48 -122 2039
8 -137 2111
8 -155 2075
-23 -169 2120
-23 -194 2163
-12 -276 2123
-127 -363 2271
-149 -363 2269
-127 -386 2273
-102 -425 2238
-150 -445 2282
-140 -484 2308
257 -408 1569
-288 -695 2483
-98 -673 2137
-258 -828 2438
494 373 1358
503 358 1327
521 339 1306
516 334 1310
532 298 1271
538 291 1268
490 285 1329
493 267 1337
531 213 1254
496 219 1327
529 193 1249
491 192 1330
476 154 1346
506 141 1285
500 136 1303
526 111 1242
520 113 1256
515 113 1259
488 97 1305
490 84 1294
480 71 1303
477 72 1312
473 59 1318
514 47 1199
502 37 1259
469 39 1326
497 31 1247
519 12 1209
496 -18 1229
480 -18 1251
475 -19 1288
495 -30 1225
500 -36 1222
484 -36 1214
499 -48 1221
472 -50 1262
473 -56 1265
501 -77 1197
503 -84 1201
498 -84 1203
477 -87 1243
488 -91 1223
484 -104 1230
500 -106 1180
504 -112 1188
502 -118 1185
481 -122 1222
473 -124 1249
494 -125 1193
481 -144 1206
478 -164 1215
460 -168 1249
488 -173 1193
484 -173 1199
477 -173 1195
483 -189 1182
472 -200 1214
463 -207 1221
457 -223 1240
447 -224 1246
472 -227 1199
469 -229 1206
467 -240 1202
445 -251 1258
441 -268 1247
458 -269 1225
476 -285 1165
494 371 1304
434 414 1453
335 457 1603
436 401 1435
379 435 1555
523 356 1296
498 371 1350
367 431 1570
423 388 1465
411 398 1502
389 406 1534
537 325 1252
503 345 1328
356 406 1592
508 326 1306
352 385 1575
527 306 1275
523 307 1279
513 312 1302
434 348 1453
512 305 1300
495 315 1343
481 319 1360
413 347 1480
320 387 1650
337 371 1615
490 303 1347
428 327 1457
338 356 1620
331 357 1624
529 274 1278
483 289 1346
476 293 1364
409 321 1494
413 310 1480
499 273 1336
465 285 1393
515 251 1290
494 251 1287
467 272 1398
344 314 1610
533 239 1259
486 257 1355
467 261 1378
391 287 1510
492 247 1335
453 256 1422
418 258 1474
474 218 1322
474 224 1360
409 246 1494
474 217 1358
443 229 1436
427 232 1453
372 241 1559
368 244 1576
505 194 1298
438 216 1441
433 217 1450
533 180 1243
499 184 1317
494 184 1321
472 189 1354
513 171 1271
499 177 1316
475 184 1363
511 164 1266
462 179 1384
418 191 1473
502 161 1292
466 171 1374
436 179 1437
407 185 1486
382 192 1537
500 156 1304
477 161 1349
404 180 1504
369 189 1578
529 143 1248
474 156 1358
503 142 1295
484 146 1330
477 148 1350
460 151 1377
478 141 1350
462 145 1385
437 148 1415
421 145 1457
468 129 1362
416 139 1466
387 145 1526
461 124 1383
396 135 1500
409 127 1494
468 107 1341
461 108 1362
402 119 1495
492 97 1298
468 100 1341
453 103 1378
433 106 1426
419 108 1451
361 118 1576
321 124 1657
468 93 1342
436 98 1412
419 101 1452
398 105 1509
481 84 1305
388 99 1529
355 103 1588
504 75 1263
502 76 1274
456 82 1367
424 86 1445
391 90 1512
385 91 1519
369 92 1546
355 95 1585
498 69 1264
493 70 1285
477 72 1312
448 76 1385
436 77 1411
499 64 1284
451 68 1371
370 77 1550
506 56 1254
470 59 1330
468 60 1341
442 62 1386
395 67 1496
505 50 1251
413 58 1454
404 58 1474
375 61 1536
454 47 1361
519 36 1211
480 39 1302
461 40 1342
420 42 1430
412 43 1451
348 47 1591
452 33 1353
422 35 1437
322 40 1621
367 30 1538
346 31 1584
446 20 1356
438 20 1373
415 21 1436
396 22 1475
388 22 1500
378 22 1521
368 23 1540
361 23 1545
352 23 1572
347 23 1586
462 13 1325
414 14 1433
356 15 1558
317 16 1635
492 6 1250
452 6 1354
367 7 1538
362 7 1547
329 8 1613
434 0 1383
400 0 1461
437 -6 1372
421 -7 1408
373 -7 1528
351 -7 1569
319 -8 1644
351 -15 1567
435 -20 1385
414 -21 1432
390 -22 1477
380 -22 1498
350 -23 1565
399 -29 1457
385 -29 1489
370 -30 1519
360 -30 1540
356 -31 1557
452 -33 1333
446 -33 1358
349 -38 1558
480 -36 1220
423 -41 1392
416 -42 1415
401 -43 1440
354 -46 1548
344 -47 1574
460 -46 1319
440 -47 1359
349 -54 1558
328 -56 1608
425 -56 1400
411 -56 1424
342 -62 1566
426 -62 1380
414 -63 1410
405 -64 1426
383 -74 1481
315 -81 1624
437 -74 1350
363 -83 1521
341 -93 1558
325 -95 1597
314 -97 1623
469 -82 1271
435 -87 1343
385 -94 1458
318 -112 1600
393 -107 1437
448 -105 1321
440 -105 1320
398 -114 1428
447 -110 1300
403 -118 1396
392 -121 1431
369 -125 1482
400 -126 1410
394 -127 1414
417 -130 1372
396 -135 1422
433 -133 1338
416 -143 1369
315 -166 1586
375 -159 1448
321 -173 1575
355 -178 1485
318 -195 1563
307 -198 1587
415 -177 1366
307 -206 1586
373 -194 1442
359 -206 1474
328 -214 1534
398 -199 1377
379 -204 1412
370 -207 1432
323 -224 1546
397 -206 1375
321 -238 1536
303 -250 1566
383 -230 1398
362 -242 1426
309 -264 1554
302 -265 1560
378 -246 1408
313 -268 1535
375 -257 1394
337 -272 1475
305 -283 1533
338 -281 1479
378 -269 1382
335 -285 1465
353 -283 1419
325 -297 1488
313 -315 1500
332 -311 1451
366 -305 1389
327 -321 1459
322 -323 1470
322 -338 1472
306 -345 1503
371 -331 1354
292 -369 1508
334 -357 1429
297 -373 1493
296 -379 1490
327 -378 1428
355 -377 1371
340 -384 1397
288 -416 1486
468 393 1381
378 433 1520
341 457 1634
331 447 1625
452 383 1419
409 403 1495
377 417 1546
453 369 1420
356 406 1592
326 418 1639
435 364 1456
398 377 1508
376 385 1543
320 412 1651
344 386 1611
333 392 1634
312 396 1651
413 347 1480
331 382 1627
314 390 1662
344 353 1608
366 337 1567
337 347 1616
320 338 1649
350 312 1600
344 314 1610
268 339 1742
354 301 1584
345 306 1613
307 309 1670
307 292 1672
411 255 1500
288 281 1709
374 250 1565
302 270 1690
294 262 1694
275 268 1733
406 226 1509
275 259 1730
275 251 1734
275 242 1731
260 244 1749
239 250 1788
394 205 1521
276 225 1738
260 227 1748
382 192 1537
276 217 1740
267 217 1737
378 186 1552
368 180 1573
372 171 1557
356 167 1593
314 166 1663
346 153 1618
331 154 1625
313 157 1658
252 166 1756
332 138 1630
320 132 1654
321 124 1657
306 116 1664
335 40 1607
328 40 1608
330 24 1618
310 16 1641
206 -9 1812
104 -135 1930
76 -177 1969
129 -188 1881
82 -386 1885
194 -495 1869
175 -531 1864
175 -558 1862
165 -557 1859
196 -557 1799
179 -599 1817
172 -604 1832
161 -627 1818
45 -579 1899
-12 -612 2007
-132 -706 2173
72 -612 1855
105 -688 1788
369 424 1545
409 388 1493
395 397 1528
306 416 1664
390 368 1535
384 370 1542
428 354 1508
456 324 1409
438 326 1420
483 289 1346
465 285 1393
449 293 1432
493 267 1337
510 255 1311
350 312 1600
344 314 1610
462 266 1404
377 299 1577
345 306 1613
334 311 1639
301 319 1683
289 325 1711
470 249 1349
307 309 1670
496 238 1326
437 259 1439
333 286 1637
316 292 1673
288 290 1709
409 246 1494
339 267 1622
453 223 1398
340 252 1630
321 257 1659
483 192 1328
233 253 1812
394 205 1521
535 162 1247
458 174 1395
328 206 1652
484 157 1313
450 162 1411
373 179 1563
310 177 1687
476 134 1345
451 139 1392
429 143 1437
402 142 1495
209 174 1839
304 153 1701
446 118 1399
438 120 1419
425 122 1445
240 152 1791
447 110 1382
411 117 1473
361 118 1576
392 105 1513
401 97 1492
337 105 1616
291 109 1677
287 110 1699
470 79 1329
355 95 1585
339 97 1625
504 68 1249
444 76 1392
236 85 1704
516 48 1217
337 64 1612
306 58 1666
412 43 1451
452 33 1353
356 15 1558
306 16 1665
457 0 1330
439 0 1378
279 0 1706
455 -6 1344
366 -7 1535
330 -8 1618
234 -8 1748
375 -15 1506
360 -23 1542
350 -23 1565
259 -26 1744
510 -24 1204
425 -41 1378
369 -52 1513
353 -54 1544
314 -64 1618
290 -66 1668
249 -69 1735
436 -60 1347
353 -77 1543
407 -77 1409
435 -87 1343
477 -87 1243
323 -118 1584
334 -125 1562
298 -138 1624
248 -155 1725
403 -139 1395
438 -137 1311
424 -141 1351
388 -149 1419
345 -158 1510
341 -175 1525
309 -183 1592
252 -195 1696
355 -178 1485
318 -195 1563
271 -207 1657
259 -210 1683
437 -170 1308
289 -210 1615
277 -213 1641
379 -204 1412
352 -213 1473
323 -224 1546
297 -236 1574
314 -246 1542
267 -277 1631
391 -241 1377
379 -256 1385
442 -259 1233
385 -291 1355
337 -310 1442
316 -318 1480
161 -480 1920
479 385 1353
304 471 1655
515 371 1325
512 356 1318
300 453 1680
399 401 1514
376 408 1542
409 388 1493
400 394 1515
306 433 1667
506 336 1319
376 385 1543
294 423 1692
320 387 1650
526 296 1288
395 343 1527
528 277 1262
261 385 1753
253 379 1762
536 265 1265
283 363 1730
321 331 1657
510 255 1311
444 280 1437
344 314 1610
458 268 1415
446 262 1421
513 234 1302
441 250 1429
275 303 1731
475 231 1363
450 240 1412
261 298 1754
339 267 1622
239 295 1789
225 300 1819
473 220 1376
427 232 1453
424 235 1470
334 254 1639
445 213 1420
428 218 1457
472 189 1354
475 184 1363
404 195 1502
295 212 1696
398 181 1509
289 205 1714
407 170 1485
240 197 1795
261 184 1757
451 139 1392
393 151 1519
269 175 1751
451 132 1394
393 144 1517
366 148 1564
318 156 1642
252 166 1756
515 113 1259
427 130 1454
417 132 1471
315 150 1668
425 122 1445
395 127 1498
451 109 1372
377 123 1546
372 124 1557
448 103 1384
380 114 1527
439 98 1400
354 110 1583
332 105 1630
447 82 1380
395 89 1497
439 77 1400
503 61 1232
459 67 1356
441 69 1383
400 74 1487
332 81 1628
481 58 1304
473 59 1318
418 65 1448
280 77 1712
417 57 1443
314 66 1663
433 49 1403
452 33 1353
440 34 1381
448 27 1361
399 29 1483
306 33 1665
124 29 1940
414 14 1433
371 15 1523
407 7 1433
351 7 1567
443 0 1369
372 0 1527
311 0 1650
351 -7 1569
335 -8 1606
408 -14 1438
370 -15 1517
298 -16 1669
265 -17 1723
416 -21 1416
403 -21 1447
443 -26 1347
399 -29 1457
513 -29 1197
378 -37 1491
364 -38 1524
349 -38 1558
159 -47 1894
513 -35 1197
437 -40 1350
410 -42 1419
304 -49 1654
410 -49 1418
386 -51 1463
180 -63 1827
395 -64 1441
296 -74 1655
347 -77 1551
331 -79 1587
284 -84 1683
402 -77 1416
319 -88 1606
289 -91 1665
407 -84 1410
264 -102 1715
295 -107 1650
373 -110 1471
359 -112 1502
354 -113 1516
312 -120 1609
334 -125 1562
400 -126 1410
387 -129 1440
371 -146 1464
357 -149 1495
321 -157 1574
291 -162 1626
291 -170 1626
273 -174 1666
290 -178 1621
272 -182 1660
356 -171 1491
278 -189 1646
324 -186 1554
317 -186 1557
308 -190 1590
366 -180 1443
338 -188 1509
283 -203 1627
419 -180 1336
370 -207 1432
346 -221 1479
310 -233 1559
365 -222 1438
297 -251 1573
296 -266 1568
291 -268 1581
365 -253 1409
362 -263 1426
276 -293 1588
175 -364 1866
197 -465 1898
196 -471 1884
161 -490 1924
168 -512 1898
189 -591 1821
139 -623 1888
423 388 1465
376 408 1542
341 432 1632
306 433 1667
280 436 1710
332 399 1629
384 370 1542
320 396 1653
288 401 1709
295 391 1700
275 398 1734
312 372 1654
320 346 1650
273 361 1721
338 331 1618
327 329 1645
345 306 1613
301 319 1683
351 296 1603
282 292 1720
